Order_Number,Date,Customer_Name,Email,Ship_Date,Shipping_Address_Line1,Shipping_Address_Line2,Shipping_City,Shipping_State,Shipping_Zip,Product_Code,Product_Description,Unit_Price,Quantity,Extended_Price,Service_Fee,Total_Discount,Sub_Total,Shipping,Total_Amount,Source_File,Source_Page
7674.0,6/25/2024,Theo V. Bianchi,theo.bianchi4618@yahoo.com,6/25/2024,167 Sycamore Pl,,ELSMERE,DE,198,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,6.3,0.0,91.26,12.0,103.26,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",339
7670.0,6/25/2024,Parker P. Donovan,parker.donovan8945@yahoo.com,6/26/2024,7441 Sycamore Dr,,MENOMONIE,WI,547,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,9.07,-22.5,136.56,12.0,148.56,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",340
7665.0,6/25/2024,Rafael T. Castellano,rafael.castellano3971@outlook.com,6/26/2024,8184 Cedar Rd,,RIDGEWOOD,NY,113,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",341
7864.0,6/25/2024,Odette Mercer,odette.mercer2035@icloud.com,6/26/2024,9672 Juniper Dr,,ROSEVILLE,CA,957,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,7.28,0.0,107.27,12.0,119.27,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",342
7663.0,6/25/2024,Nova B. Ramsey,nova.ramsey147@yahoo.com,6/26/2024,6461 Cypress Pl,,SAN JOSE,CA,951,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",343
7662.0,6/25/2024,Dominic V. Cho,dominic.cho9643@outlook.com,6/26/2024,8633 Birch St,,ANDREWS,TX,797,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,12.48,0.0,192.46,12.0,204.46,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",344
7662.0,6/25/2024,Dominic V. Cho,dominic.cho9643@outlook.com,6/26/2024,8633 Birch St,,ANDREWS,TX,797,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,12.48,0.0,192.46,12.0,204.46,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",344
7629.0,6/24/2024,Oakley Fontaine,oakley.fontaine2915@proton.me,6/26/2024,8671 Willow Way,,SCARBOROUGH,ME,040,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,7.28,0.0,107.27,12.0,119.27,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",345
7704.0,8/26/2024,Indigo F. Kowalski,indigo.kowalski853@yahoo.com,8/26/2024,9747 Spruce Ave,,GREEN CV SPGS,FL,320,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,0.0,-79.99,0.0,0.0,0.0,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",346
5210.0,4/25/2024,Avery T. Cho,avery.cho2283@icloud.com,4/26/2024,2736 Sequoia Ct,,ORLAND PARK,IL,604,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",347
5211.0,4/25/2024,Dakota D. Fontaine,dakota.fontaine8497@gmail.com,4/26/2024,9344 Hemlock Dr,,TEXAS CITY,TX,775,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,16.44,0.0,257.42,12.0,269.42,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",348
5184.0,4/25/2024,Jordan Bianchi,jordan.bianchi4851@outlook.com,4/26/2024,8873 Cedar Rd,,SANTA ROSA,CA,954,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,16.95,-62.19,265.73,12.0,277.73,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",349
5184.0,4/25/2024,Jordan Bianchi,jordan.bianchi4851@outlook.com,4/26/2024,8873 Cedar Rd,,SANTA ROSA,CA,954,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,16.95,-62.19,265.73,12.0,277.73,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",349
5183.0,4/25/2024,Greta C. Mercer,greta.mercer9292@gmail.com,4/26/2024,2335 Hemlock Ter,,MIDVALE,UT,840,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",350
5182.0,4/25/2024,Keira Delgado,keira.delgado4430@yahoo.com,4/26/2024,6467 Aspen Blvd,,MINNEAPOLIS,MN,554,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,8.58,-30.0,128.57,12.0,140.57,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",351
5181.0,4/25/2024,Simone Z. Larkin,simone.larkin6389@outlook.com,4/26/2024,7916 Cypress Blvd,,PINOLE,CA,945,GUMM-5,Botanical Gummies — 5-Pack,104.99,2.0,209.98,11.7,-42.0,179.68,12.0,191.68,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",352
6891.0,6/4/2024,Simone T. Yates,simone.yates8263@yahoo.com,6/5/2024,1825 Cypress St,,TAMPA,FL,336,SAMP,Sampler Pack,129.99,1.0,129.99,7.54,-26.0,111.53,12.0,123.53,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",353
5310.0,4/27/2024,Amara Ghosh,amara.ghosh6005@gmail.com,4/29/2024,8242 Juniper Ter,,PITTSFIELD,ME,049,GUMM-3,Botanical Gummies — 3-Pack,49.99,1.0,49.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",354
5310.0,4/27/2024,Amara Ghosh,amara.ghosh6005@gmail.com,4/29/2024,8242 Juniper Ter,,PITTSFIELD,ME,049,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",355
5309.0,4/27/2024,Colette J. Haddad,colette.haddad4172@gmail.com,4/29/2024,3907 Hawthorn Ter,,CRESTWOOD,KY,400,CARM-1,Signature Caramels — 1-Pack,49.99,1.0,49.99,3.54,-7.5,46.03,12.0,58.03,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",356
5308.0,4/27/2024,Avery Q. Underwood,avery.underwood4404@outlook.com,4/29/2024,4913 Cedar Way,,BROOKLYN,NY,112,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",357
5307.0,4/27/2024,Yael Iverson,yael.iverson6136@icloud.com,4/29/2024,4188 Willow Ter,,GATESVILLE,TX,765,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",358
5306.0,4/27/2024,Greta Q. Abbott,greta.abbott5595@outlook.com,4/29/2024,4812 Sycamore Ave,,WINDER,GA,306,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",359
5305.0,4/27/2024,Willa G. Okafor,willa.okafor5081@proton.me,4/29/2024,905 Maple Ave,,CHATTANOOGA,TN,374,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",360
15251.0,4/26/2024,Finley G. Iverson,finley.iverson4808@proton.me,4/29/2024,6258 Linden Pl,,WAUKEE,IA,502,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",361
5273.0,4/26/2024,Felix J. Whitfield,felix.whitfield7037@icloud.com,4/29/2024,6678 Sycamore Blvd,,ROCKAWAY BCH,OR,971,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,11.24,0.0,172.22,12.0,184.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",362
5271.0,4/26/2024,Tatum F. Barlow,tatum.barlow1938@icloud.com,4/29/2024,9665 Dogwood St,,RIVERSIDE,AL,351,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",363
5270.0,4/26/2024,Val Underwood,val.underwood3554@yahoo.com,4/29/2024,2099 Dogwood Rd,,WAKE FOREST,NC,275,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,15.73,0.0,245.71,12.0,257.71,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",364
5270.0,4/26/2024,Val Underwood,val.underwood3554@yahoo.com,4/29/2024,2099 Dogwood Rd,,WAKE FOREST,NC,275,SAMP,Sampler Pack,129.99,1.0,129.99,15.73,0.0,245.71,12.0,257.71,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",364
5281.0,4/27/2024,Simone N. Hollis,,4/29/2024,1410 Chestnut St,,CANNON FALLS,MN,550,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",365
5336.0,4/28/2024,Mira Pruitt,mira.pruitt3474@yahoo.com,4/29/2024,5759 Juniper Ter,,AURORA,CO,800,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",366
5303.0,4/27/2024,Yael R. Sinclair,yael.sinclair4483@outlook.com,4/29/2024,6608 Cedar Pl,,N BILLERICA,MA,018,GUMM-5,Botanical Gummies — 5-Pack,104.99,2.0,209.98,11.7,-42.0,179.68,12.0,191.68,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",367
5302.0,4/27/2024,Willa S. Jennings,willa.jennings5038@yahoo.com,4/29/2024,6390 Laurel Ave,,TILLAMOOK,OR,971,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",368
5300.0,4/27/2024,Simone H. Donovan,simone.donovan4751@yahoo.com,4/29/2024,5231 Hemlock Ave,,KUNA,ID,836,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,9.07,-22.5,136.56,12.0,148.56,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",369
5299.0,4/27/2024,Hugo P. Kowalski,hugo.kowalski5581@outlook.com,4/29/2024,132 Linden Pl,,PORT ST LUCIE,FL,349,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,7.28,0.0,107.27,12.0,119.27,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",370
5354.0,4/28/2024,Val S. Hollis,val.hollis2765@icloud.com,4/29/2024,8880 Dogwood Ln,,LAKE STEVENS,WA,982,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.92,12.0,107.92,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",371
5353.0,4/28/2024,Yara J. Sinclair,yara.sinclair2859@outlook.com,4/29/2024,6353 Poplar Ct,,COLUMBUS,MS,397,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.82,12.0,107.82,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",372
5352.0,4/28/2024,Elliot Y. Haddad,elliot.haddad2888@proton.me,4/29/2024,265 Redwood Ter,,NORWALK,CT,068,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",373
5351.0,4/28/2024,Uma S. Yates,uma.yates228@gmail.com,4/29/2024,3510 Magnolia St,,HOUSTON,TX,770,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,8.58,-15.75,95.82,12.0,107.82,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",374
5350.0,4/28/2024,Julian E. Hollis,julian.hollis9381@icloud.com,4/29/2024,3501 Redwood Ct,,MILWAUKEE,WI,532,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",375
5349.0,4/28/2024,Willa Farrell,willa.farrell3819@icloud.com,4/29/2024,3304 Poplar Ter,,MERRIMAC,MA,018,CHOC-3,Dark Chocolate Bar — 3-Pack,180.98,1.0,180.98,9.07,-24.15,145.5,12.0,158.5,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",376
5348.0,4/28/2024,Dakota W. Castellano,dakota.castellano331@outlook.com,4/29/2024,6031 Hawthorn Rd,,TOMAHAWK,WI,544,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",377
5347.0,4/28/2024,Greta S. Haddad,greta.haddad8266@icloud.com,4/29/2024,2296 Birch Pl,,KANSAS CITY,MO,641,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.82,12.0,107.82,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",378
5346.0,4/28/2024,Nolan M. Sinclair,nolan.sinclair8785@yahoo.com,4/29/2024,221 Hawthorn St,,BOSTON,MA,021,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,7.28,0.0,107.27,12.0,119.27,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",379
5345.0,4/28/2024,Priya O. Ainsworth,,4/29/2024,9470 Magnolia Blvd,,ST AUGUSTINE,FL,320,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.42,-14.0,60.41,12.0,72.41,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",380
5344.0,4/28/2024,Greta Farrell,greta.farrell1041@gmail.com,4/28/2024,9734 Laurel Ter,,LAS VEGAS,NV,891,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",381
5343.0,4/28/2024,Oakley U. Iverson,oakley.iverson3348@yahoo.com,4/29/2024,4400 Hawthorn Ln,,COLUMBIA,SC,292,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",382
5342.0,4/28/2024,Harper H. Fontaine,harper.fontaine3075@yahoo.com,4/29/2024,5467 Juniper St,,MIAMI,FL,331,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.58,-15.75,95.82,12.0,107.82,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",383
5325.0,4/28/2024,Dakota X. Okafor,dakota.okafor8872@gmail.com,4/29/2024,375 Juniper Ave,,PAHRUMP,NV,890,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",384
5324.0,4/28/2024,Wren Y. Abbott,wren.abbott701@yahoo.com,4/29/2024,2067 Laurel Dr,,ARCADIA,CA,910,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",385
5323.0,4/28/2024,Harper H. Zimmerman,harper.zimmerman3819@icloud.com,4/29/2024,5923 Juniper Ter,,LOS ANGELES,CA,900,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",386
5322.0,4/28/2024,Val K. Xu,val.xu3175@gmail.com,4/29/2024,9839 Alder Ave,,MEDFORD,MA,021,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",387
5321.0,4/28/2024,Keira K. Pruitt,keira.pruitt2360@gmail.com,4/29/2024,9313 Redwood Ave,,ROCHESTER,NY,146,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",388
5320.0,4/28/2024,Isla X. Haddad,isla.haddad1795@icloud.com,4/29/2024,1980 Chestnut Dr,,FRESNO,CA,937,CHOC-1,Dark Chocolate Bar — 1-Pack,179.99,1.0,179.99,5.2,-12.0,173.19,12.0,185.19,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",389
5355.0,4/28/2024,Rafael R. Xu,rafael.xu1946@gmail.com,4/29/2024,7996 Redwood Pl,,APTOS,CA,950,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,13.56,-69.29,210.24,12.0,222.24,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",390
5355.0,4/28/2024,Rafael R. Xu,rafael.xu1946@gmail.com,4/29/2024,7996 Redwood Pl,,APTOS,CA,950,CHOC-3,Dark Chocolate Bar — 3-Pack,180.98,1.0,180.98,13.56,-69.29,210.24,12.0,222.24,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",390
5334.0,4/28/2024,Xen Kowalski,xen.kowalski5719@icloud.com,4/29/2024,9361 Birch Way,,CRESTED BUTTE,CO,812,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",391
5333.0,4/29/2024,Oakley Z. Ramsey,oakley.ramsey2320@proton.me,4/29/2024,5296 Cypress Ave,,MIAMI,FL,331,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,8.1,-48.29,120.79,12.0,132.79,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",392
5331.0,4/21/2024,Esme U. Sinclair,esme.sinclair474@yahoo.com,4/29/2024,4723 Alder Pl,,S ABINGTN TWP,PA,184,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,5.33,0.0,75.32,12.0,87.32,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",393
5330.0,4/28/2024,Sage F. Delgado,sage.delgado9023@proton.me,4/29/2024,9635 Birch Pl,,EASTON,PA,190,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.98,-20.0,85.97,12.0,97.97,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",394
5329.0,4/21/2024,Simone Xu,simone.xu810@icloud.com,4/29/2024,5212 Laurel Pl,,LEESBURG,FL,347,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.98,-20.0,85.97,12.0,97.97,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",395
5328.0,4/28/2024,Kai A. Farrell,kai.farrell2986@yahoo.com,4/29/2024,6481 Redwood Ave,,KIRKLAND,WA,980,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,5.98,-20.0,85.97,12.0,97.97,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",396
5327.0,4/28/2024,Oakley I. Cho,oakley.cho1470@outlook.com,4/29/2024,1726 Sequoia Blvd,,FREEHOLD,NJ,077,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",397
5328.0,4/26/2024,Julian Z. Quintero,julian.quintero2027@gmail.com,4/29/2024,8548 Spruce Ct,,ROCK ISLAND,IL,612,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",398
5292.0,4/27/2024,Isla F. Xu,isla.xu3626@proton.me,4/29/2024,8048 Chestnut Pl,,PORT HUENEME,CA,930,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,2.0,481.96,22.71,-144.59,360.08,12.0,372.08,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",399
5293.0,4/27/2024,Theo R. Mercer,theo.mercer3645@icloud.com,4/29/2024,5134 Juniper Ter,,NORTH PORT,FL,342,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",400
5280.0,4/27/2024,Yara Zimmerman,yara.zimmerman9663@proton.me,4/29/2024,9673 Redwood Ter,,LAWRENCEBURG,KY,403,CARM-1,Signature Caramels — 1-Pack,49.99,2.0,99.98,7.28,0.0,107.26,12.0,119.28,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",401
5341.0,4/28/2024,Priya W. Farrell,priya.farrell577@proton.me,4/29/2024,2726 Chestnut Ave,,BROOKLYN,NY,112,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,2.71,-5.25,32.45,12.0,44.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",402
5340.0,4/28/2024,Tatum G. Escobar,tatum.escobar137@gmail.com,4/29/2024,4582 Cypress Pl,,WINNETKA,CA,913,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,8.24,-21.0,90.23,12.0,102.23,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",403
5304.0,4/27/2024,Theo F. Escobar,theo.escobar6845@yahoo.com,4/29/2024,6425 Birch Ave,,GUERNEVILLE,CA,954,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,13.52,0.0,209.49,12.0,221.49,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",404
5304.0,4/27/2024,Theo F. Escobar,theo.escobar6845@yahoo.com,4/29/2024,6425 Birch Ave,,GUERNEVILLE,CA,954,CHOC-3,Dark Chocolate Bar — 3-Pack,160.98,1.0,160.98,13.52,0.0,209.49,12.0,221.49,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",404
5319.0,4/21/2024,Cameron T. Larkin,cameron.larkin4682@gmail.com,4/29/2024,4093 Aspen Ct,,LYME,NH,037,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",405
5318.0,4/28/2024,Logan T. Nakamura,logan.nakamura9037@yahoo.com,4/29/2024,2643 Linden Ave,,AURORA,CO,110,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",406
5317.0,4/27/2024,Parker O. Okafor,parker.okafor8999@icloud.com,4/29/2024,731 Dogwood Pl,,FOUNTAIN,CO,808,SAMP,Sampler Pack,129.99,1.0,129.99,9.23,0.0,139.22,12.0,151.22,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",407
5316.0,4/27/2024,Priya Escobar,priya.escobar1614@yahoo.com,4/29/2024,2289 Willow Ter,,MIAMI,FL,331,SAMP,Sampler Pack,129.99,1.0,129.99,7.96,-19.5,118.45,12.0,130.45,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",408
5315.0,4/27/2024,Felix X. Farrell,felix.farrell440@outlook.com,4/29/2024,7527 Aspen Pl,,PETAL,MS,394,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,11.83,0.0,181.81,12.0,193.81,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",409
5315.0,4/27/2024,Felix X. Farrell,felix.farrell440@outlook.com,4/29/2024,7527 Aspen Pl,,PETAL,MS,394,CARM-3,Signature Caramels — 3-Pack,99.99,1.0,99.99,11.83,0.0,181.81,12.0,193.81,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",409
15314.0,4/27/2024,Simone T. Castellano,simone.castellano1655@icloud.com,4/29/2024,6975 Birch St,,NOVI,MI,483,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,11.74,-72.29,180.43,12.0,192.43,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",410
5313.0,4/27/2024,Greta E. Nakamura,greta.nakamura8931@yahoo.com,4/29/2024,675 Magnolia Ln,,INDIAN RK BCH,FL,337,CHOC-5,Dark Chocolate Bar — 5-Pack,240.98,1.0,240.98,16.44,0.0,257.42,12.0,269.42,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",411
5312.0,4/27/2024,Oakley Q. Whitfield,oakley.whitfield3855@icloud.com,4/29/2024,4308 Cedar Ln,,CASTLE PINES,CO,801,CHOC-1,Dark Chocolate Bar — 1-Pack,79.99,1.0,79.99,5.98,0.0,85.97,12.0,97.97,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",412
5255.0,4/26/2024,Oakley B. Pruitt,oakley.pruitt4872@icloud.com,4/29/2024,6970 Chestnut Dr,,SUWANEE,GA,300,GUMM-1,Botanical Gummies — 1-Pack,34.99,1.0,34.99,3.05,0.0,38.04,12.0,50.04,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",413
5253.0,4/28/2024,Odette W. Xu,odette.xu521@proton.me,4/29/2024,4533 Redwood Ct,,ONTARIO,CA,917,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,7.6,0.0,112.59,12.0,124.59,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",414
5254.0,4/28/2024,Rafael F. Fontaine,rafael.fontaine3211@gmail.com,4/29/2024,2271 Hawthorn Blvd,,HUDSON,KY,401,GUMM-3,Botanical Gummies — 3-Pack,69.99,1.0,69.99,4.65,-10.5,64.14,12.0,76.14,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",415
5252.0,4/28/2024,Odette Iverson,odette.iverson6872@outlook.com,4/29/2024,1139 Sequoia Way,,TURLOCK,CA,953,CARM-5,Signature Caramels — 5-Pack,149.99,1.0,149.99,8.58,-30.0,128.57,12.0,140.57,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",416
15250.0,4/28/2024,Uma Guerrero,uma.guerrero8609@icloud.com,4/29/2024,7698 Redwood Ave,,BEAVERCREEK,OH,454,GUMM-5,Botanical Gummies — 5-Pack,104.99,2.0,209.98,14.43,0.0,224.41,12.0,236.41,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",417
5249.0,4/25/2024,Jordan L. Jennings,jordan.jennings8801@yahoo.com,4/29/2024,3245 Poplar Blvd,,OVERBROOK,OK,734,GUMM-5,Botanical Gummies — 5-Pack,104.99,1.0,104.99,6.24,-21.0,90.23,12.0,102.23,"sample-scan - Adobe Scan Jun 24, 2025 (9)_combined.pdf",418
